restaurant,item,ms_item,matched_2021,new_item_2022,food_category,item_description,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,dietary_fiber,sugar,protein,bestseller,price
starbucks,coffee frappuccino,"coffee frappuccino blended beverage, tall",1,0,Beverages,"Coffee Frappuccino Blended Beverage, Tall, Whole Milk, Ice, 2 Pumps Frappuccino Roast, Choice of Adding: Apple Brown Sugar, Brown Sugar Syrup, Caramel Syrup, Chestnut Praline Syrup, Cinnamon Dolce Syrup, Hazelnut Syrup, Irish Cream Syrup, Peppermint Syrup, Raspberry Syrup, Sugar Cookie Syrup, Toasted Vanilla Syrup, Toffee Nut Syrup, Vanilla Syrup, Sugar Free Vanilla Syrup, Caramel Brulee Sauce, Mocha Sauce, Dark Caramel Sauce, Pumpkin Sauce, Toasted White Chocolate Mocha Sauce, White Chocolate Mocha Sauce, Choice of Regular, Light, Extra, or No: Barista Cocoa Powder, Caramel Brulee Topping, Chestnut Praline Topping, Chocolate Curls Topping, Holiday Sugar Sparkles, Pumpkin Spice Topping, Red & Green Sprinkle Topping, Cinnamon Dolce Sprinkles, Caramel Drizzle, Mocha Drizzle, Spiced Apple Drizzle, Cinnamon Powder, Whipped Cream, Sugar, Sugar in The Raw, Honey, Splenda, Stevia in the Raw, Classic Syrup, Liquid Cane Sugar, Honey Blend, Line the Cup w/ Caramel or Mocha Sauce, Choice of Milk: 2% Milk, Almondmilk, Coconutmilk, Half & Half, Heavy Cream, Nonfat Milk, Oatmilk, Soymilk, Whole Milk, Vanilla Sweet Cream, Add Espresso Shot: Signature Espresso Roast, Blonde Espresso Roast, Decaf Espresso Roast, 1/3 Decaf Espresso Roast, 1/2 Decaf Espresso Roast, 2/3 Decaf Espresso Roast, Affogato-Style Shots, Frappuccino Chips, Blended Prep, Double Blended, Add Chai, Frappuccino Blended Beverages",160,2.5,1.5,0.0,10.0,160,31.0,0.0,31.0,3.0,1,3.6500000000000004
starbucks,vanilla bean crème frappuccino,"vanilla bean crème frappuccino blended beverage, tall",1,0,Beverages,"Vanilla Bean Crème Frappuccino Blended Beverage, Tall, Whole Milk, Ice, Whipped Cream, 2 Scoops Vanilla Bean Powder, Choice of Adding: Apple Brown Sugar, Brown Sugar Syrup, Caramel Syrup, Chestnut Praline Syrup, Cinnamon Dolce Syrup, Hazelnut Syrup, Irish Cream Syrup, Peppermint Syrup, Raspberry Syrup, Sugar Cookie Syrup, Toasted Vanilla Syrup, Toffee Nut Syrup, Vanilla Syrup, Sugar Free Vanilla Syrup, Caramel Brulee Sauce, Mocha Sauce, Dark Caramel Sauce, Pumpkin Sauce, Toasted White Chocolate Mocha Sauce, White Chocolate Mocha Sauce, Choice of Regular, Light, Extra, or No: Barista Cocoa Powder, Caramel Brulee Topping, Chestnut Praline Topping, Chocolate Curls Topping, Holiday Sugar Sparkles, Pumpkin Spice Topping, Red & Green Sprinkle Topping, Cinnamon Dolce Sprinkles, Caramel Drizzle, Mocha Drizzle, Spiced Apple Drizzle, Cinnamon Powder, Whipped Cream, Sugar, Sugar in The Raw, Honey, Splenda, Stevia in the Raw, Classic Syrup, Liquid Cane Sugar, Honey Blend, Ice, Line the Cup w/ Caramel or Mocha Sauce, Choice of Milk: 2% Milk, Almondmilk, Coconutmilk, Half & Half, Heavy Cream, Nonfat Milk, Oatmilk, Soymilk, Whole Milk, Vanilla Sweet Cream, Add Chai, Add Espresso Shot: Signature Espresso Roast, Blonde Espresso Roast, Decaf Espresso Roast, 1/3 Decaf Espresso Roast, 1/2 Decaf Espresso Roast, 2/3 Decaf Espresso Roast, Affogato-Style Shots, Frappuccino Chips, Blended Prep, Double Blended, Frappuccino Blended Beverages",260,12.0,7.0,0.0,35.0,170,35.0,0.0,35.0,4.0,1,3.6500000000000004
starbucks,iced caramel macchiato,"iced caramel macchiato, tall",1,0,Beverages,"Iced Caramel Macchiato, Tall, 2% Milk, 2 Pumps Vanilla Syrup, Caramel Drizzle, Ice, 1 Signature Espresso Roast Shot, Choice of Adding Extra, Light, Regular or None: Apple Brown Sugar, Brown Sugar Syrup, Caramel Syrup, Chestnut Praline Syrup, Cinnamon Dolce Syrup, Hazelnut Syrup, Irish Cream Syrup, Peppermint Syrup, Raspberry Syrup, Sugar Cookie Syrup, Toasted Vanilla Syrup, Toffee Nut Syrup, Vanilla Syrup, Sugar Free Vanilla Syrup, Caramel Brulee Sauce, Mocha Sauce, Dark Caramel Sauce, Pumpkin Sauce, Toasted White Chocolate Mocha Sauce, White Chocolate Mocha Sauce, Choice of Regular, Light, Extra, or No: Barista Cocoa Powder, Caramel Brulee Topping, Chestnut Praline Topping, Chocolate Curls Topping, Holiday Sugar Sparkles, Pumpkin Spice Topping, Red & Green Sprinkle Topping, Cinnamon Dolce Sprinkles, Caramel Drizzle, Mocha Drizzle, Spiced Apple Drizzle, Chocolate Cream Cold Foam, Irish Cream Cold Foam, Peppermint Chocolate Cream Cold Foam, Pumpkin Cream Cold Foam, Salted Caramel Cream Cold Foam, Vanilla Sweet Cream Cold Foam, Cinnamon Powder, Whipped Cream, Chocolate Malt Powder, Vanilla Bean Powder, Sugar, Sugar in The Raw, Honey, Splenda, Stevia in the Raw, Classic Syrup, Liquid Cane Sugar, Honey Blend, Chai, Choice of Milk: 2% Milk, Almondmilk, Coconutmilk, Half & Half, Heavy Cream, Nonfat Milk, Oatmilk, Soymilk, Whole Milk, Vanilla Sweet Cream, Add Espresso Shot: Signature Espresso Roast, Blonde Espresso Roast, Decaf Espresso Roast, 1/3 Decaf Espresso Roast, 1/2 Decaf Espresso Roast, 2/3 Decaf Espresso Roast, Ristretto or Long Shot, Line the Cup w/ Caramel or Mocha Sauce, Cold Coffees",180,5.0,3.5,0.0,20.0,110,26.0,0.0,24.0,7.0,0,4.383333333333334
starbucks,salted caramel mocha frappuccino (limited time),"salted caramel cold brew, tall",0,1,Beverages,"Salted Caramel Cold Brew, Tall, 3 Pumps Caramel Syrup, Ice, Choice of Adding Extra, Light, Regular or None: Water, Apple Brown Sugar, Brown Sugar Syrup, Caramel Syrup, Chestnut Praline Syrup, Cinnamon Dolce Syrup, Hazelnut Syrup, Irish Cream Syrup, Peppermint Syrup, Raspberry Syrup, Sugar Cookie Syrup, Toasted Vanilla Syrup, Toffee Nut Syrup, Vanilla Syrup, Sugar Free Vanilla Syrup, Caramel Brulee Sauce, Mocha Sauce, Dark Caramel Sauce, Pumpkin Sauce, Toasted White Chocolate Mocha Sauce, White Chocolate Mocha Sauce, Choice of Regular, Light, Extra, or No: Barista Cocoa Powder, Caramel Brulee Topping, Chestnut Praline Topping, Chocolate Curls Topping, Holiday Sugar Sparkles, Pumpkin Spice Topping, Red & Green Sprinkle Topping, Cinnamon Dolce Sprinkles, Caramel Drizzle, Mocha Drizzle, Spiced Apple Drizzle, Chocolate Cream Cold Foam, Irish Cream Cold Foam, Peppermint Chocolate Cream Cold Foam, Pumpkin Cream Cold Foam, Salted Caramel Cream Cold Foam, Vanilla Sweet Cream Cold Foam, Cinnamon Powder, Whipped Cream, Chocolate Malt Powder, Vanilla Bean Powder, Sugar, Sugar in The Raw, Honey, Splenda, Stevia in the Raw, Classic Syrup, Liquid Cane Sugar, Honey Blend, Ice, Lemonade, Chai, Choice of Splash of Milk: 2% Milk, Almondmilk, Coconutmilk, Half & Half, Heavy Cream, Nonfat Milk, Oatmilk, Soymilk, Whole Milk, Vanilla Sweet Cream, Add Espresso Shot: Signature Espresso Roast, Blonde Espresso Roast, Decaf Espresso Roast, 1/3 Decaf Espresso Roast, 1/2 Decaf Espresso Roast, 2/3 Decaf Espresso Roast, Line the Cup w/ Caramel or Mocha Sauce, Cold Brews, Cold Coffees",160,10.0,6.0,0.0,30.0,230,16.0,0.0,16.0,1.0,1,4.816666666666666
starbucks,cool lime or very berry starbucks refreshers,starbucks baya energy raspberry lime,0,1,Beverages,"Starbucks Baya Energy Raspberry Lime, Juice, Cold Drinks",90,0.0,0.0,0.0,0.0,0,23.0,0.0,22.0,0.0,0,3.7
starbucks,teavana shaken iced tea,"iced black tea, tall",0,1,Beverages,"Iced Black Tea, Tall, Choice of Adding Extra, Light, Regular or None: Apple Brown Sugar, Brown Sugar Syrup, Caramel Syrup, Chestnut Praline Syrup, Cinnamon Dolce Syrup, Hazelnut Syrup, Irish Cream Syrup, Peppermint Syrup, Raspberry Syrup, Sugar Cookie Syrup, Toasted Vanilla Syrup, Toffee Nut Syrup, Vanilla Syrup, Sugar Free Vanilla Syrup, Chocolate Cream Cold Foam, Irish Cream Cold Foam, Peppermint Chocolate Cream Cold Foam, Pumpkin Cream Cold Foam, Salted Caramel Cream Cold Foam, Vanilla Sweet Cream Cold Foam, Strawberry Puree, Mango Dragonfruit Refreshers Base, Pineapple Passionfruit Starbucks Refreshers Base, Strawberry Acai Starbucks Refreshers Base, Sugar, Sugar in The Raw, Honey, Splenda, Stevia in the Raw, Classic Syrup, Liquid Cane Sugar, Honey Blend, Chai, Ice, Water, Peach Juice Blend, Apple Juice, Dragonfruit Inclusion, Freeze Dried Pineapple, Strawberries, Iced Teas",0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0,2.4
starbucks,teavana shaken iced peach green tea lemonade,"iced peach green tea lemonade, tall",0,1,Beverages,"Iced Peach Green Tea Lemonade, Tall, Green Tea, Peach Juice Blend, Lemonade, Choice of Adding Extra, Light, Regular or None: Apple Brown Sugar, Brown Sugar Syrup, Caramel Syrup, Chestnut Praline Syrup, Cinnamon Dolce Syrup, Hazelnut Syrup, Irish Cream Syrup, Peppermint Syrup, Raspberry Syrup, Sugar Cookie Syrup, Toasted Vanilla Syrup, Toffee Nut Syrup, Vanilla Syrup, Sugar Free Vanilla Syrup, Chocolate Cream Cold Foam, Irish Cream Cold Foam, Peppermint Chocolate Cream Cold Foam, Pumpkin Cream Cold Foam, Salted Caramel Cream Cold Foam, Vanilla Sweet Cream Cold Foam, Strawberry Puree, Lemonade, Mango Dragonfruit Refreshers Base, Pineapple Passionfruit Starbucks Refreshers Base, Strawberry Acai Starbucks Refreshers Base, Sugar, Sugar in The Raw, Honey, Splenda, Stevia in the Raw, Classic Syrup, Liquid Cane Sugar, Honey Blend, Matcha Powder, Ice, Water, Peach Juice Blend, Apple Juice, Dragonfruit Inclusion, Freeze Dried Pineapple, Strawberries, Iced Teas",60,0.0,0.0,0.0,0.0,15,16.0,0.0,14.0,0.0,0,3.5
starbucks,teavana shaken iced black tea lemonade,"iced black tea lemonade, tall",0,1,Beverages,"Iced Black Tea Lemonade, Tall, Black Tea, Lemonade, Choice of Adding Extra, Light, Regular or None: Apple Brown Sugar, Brown Sugar Syrup, Caramel Syrup, Chestnut Praline Syrup, Cinnamon Dolce Syrup, Hazelnut Syrup, Irish Cream Syrup, Peppermint Syrup, Raspberry Syrup, Sugar Cookie Syrup, Toasted Vanilla Syrup, Toffee Nut Syrup, Vanilla Syrup, Sugar Free Vanilla Syrup, Chocolate Cream Cold Foam, Irish Cream Cold Foam, Peppermint Chocolate Cream Cold Foam, Pumpkin Cream Cold Foam, Salted Caramel Cream Cold Foam, Vanilla Sweet Cream Cold Foam, Strawberry Puree, Mango Dragonfruit Refreshers Base, Pineapple Passionfruit Starbucks Refreshers Base, Strawberry Acai Starbucks Refreshers Base, Sugar, Sugar in The Raw, Honey, Splenda, Stevia in the Raw, Classic Syrup, Liquid Cane Sugar, Honey Blend, Matcha Powder, Ice, Water, Lemonade, Peach Juice Blend, Apple Juice, Dragonfruit Inclusion, Freeze Dried Pineapple, Strawberries, Iced Teas",35,0.0,0.0,0.0,0.0,5,9.0,0.0,8.0,0.0,0,3.2
starbucks,evolution fresh,evolution fresh orange,1,0,Beverages,"Evolution Fresh Orange, Juice, Cold Drinks",170,0.0,0.0,0.0,0.0,10,39.0,0.0,35.0,3.0,0,5.95
starbucks,ham & cheese savory foldover,ham & swiss croissant,1,0,Baked Goods,"Ham & Swiss Croissant, Hickory Smoked Ham, Swiss, Butter Croissant, Croissants, Bakery",320,17.0,9.0,0.5,65.0,490,28.0,1.0,5.0,14.0,0,3.45
starbucks,pepperoni & tomato savory foldover,tomato & mozzarella on focaccia,1,0,Sandwiches,"Tomato & Mozzarella on Focaccia, Roasted Tomatoes, Mozzarella, Spinach & Basil Pesto on Toasted Focaccia Bread, Choice of Adding Sriracha, Warm Sandwiches, Lunch",360,12.0,4.5,0.0,20.0,590,47.0,1.0,2.0,15.0,0,3.45
starbucks,cheese danish,cheese danish,1,0,Baked Goods,"Cheese Danish, Butter Croissant Dough w/ Cheese in Center, Danishes & Donuts, Bakery",290,1.0,49.0,0.5,45.0,400,33.0,1.0,11.0,7.0,0,2.45
starbucks,butter croissant,butter croissant,1,0,Baked Goods,"Butter Croissant, Croissants, Bakery",250,14.0,8.0,0.0,45.0,300,26.0,1.0,4.0,5.0,0,2.45
starbucks,chocolate croissant,chocolate croissant,1,0,Baked Goods,"Chocolate Croissant, 2 Pieces of Chocolate in Butter Croissant, Croissants, Bakery",300,18.0,10.0,0.0,50.0,300,34.0,2.0,11.0,5.0,0,2.75
starbucks,blueberry scone,blueberry scone,1,0,Baked Goods,"Blueberry Scone, Buttermilk Scone, Blueberries, Crème Fraiche, Lemon Zest, Muffins & Scones, Bakery",380,17.0,10.0,0.0,70.0,350,54.0,2.0,22.0,6.0,0,2.45
starbucks,iced lemon pound cake,iced lemon loaf,1,0,Desserts,"Iced Lemon Loaf, Lemon Pound Cake, Sweet Icing, Loaves, Cakes & Buns, Bakery",450,19.0,9.0,0.5,100.0,300,63.0,1.0,40.0,6.0,0,2.45
starbucks,chocolate chip cookie,chocolate chip cookie,1,0,Desserts,"Chocolate Chip Cookie, Semisweet Chocolate Chips, Cookies, Brownies & Bars, Bakery",360,18.0,11.0,0.5,60.0,220,47.0,2.0,31.0,6.0,0,1.95
starbucks,double chocolate chunk brownie,double chocolate brownie,1,0,Desserts,"Double Chocolate Brownie, Chocolate Brownie w/ Semisweet Chocolate Chunks, Cookies, Brownies & Bars, Bakery",480,28.0,9.0,0.0,75.0,220,55.0,3.0,37.0,6.0,0,2.35
starbucks,pumpkin scone (limited time),pumpkin scone,1,0,Baked Goods,"Pumpkin Scone, Spiced Pumpkin Scone, Sweet Icing, Muffins & Scones, Bakery",500,23.0,14.0,0.5,70.0,450,70.0,1.0,46.0,4.0,0,2.95
starbucks,pumpkin cream cheese muffin (limited time),pumpkin cream cheese muffin,1,0,Baked Goods,"Pumpkin Cream Cheese Muffin, Spiced Pumpkin Muffin, Sweet Cream Cheese Filling, Chopped, Spiced Pepitas, Muffins & Scones, Bakery",350,14.0,4.0,0.0,55.0,430,53.0,1.0,34.0,5.0,0,2.95
starbucks,washington apple pound cake (limited time),"apple crisp oatmilk frappuccino blended beverage, tall",0,1,Beverages,"Apple Crisp Oatmilk Frappuccino Blended Beverage, Tall, Ice, Oatmilk, 2 Pumps Frappuccino Roast, 1 Pump Apple Brown Sugar, Spiced Apple Drizzle, Whipped Cream, Choice of Adding: Apple Brown Sugar, Brown Sugar Syrup, Caramel Syrup, Chestnut Praline Syrup, Cinnamon Dolce Syrup, Hazelnut Syrup, Irish Cream Syrup, Peppermint Syrup, Raspberry Syrup, Sugar Cookie Syrup, Toasted Vanilla Syrup, Toffee Nut Syrup, Vanilla Syrup, Sugar Free Vanilla Syrup, Caramel Brulee Sauce, Mocha Sauce, Dark Caramel Sauce, Pumpkin Sauce, Toasted White Chocolate Mocha Sauce, White Chocolate Mocha Sauce, Choice of Regular, Light, Extra, or No: Barista Cocoa Powder, Caramel Brulee Topping, Chestnut Praline Topping, Chocolate Curls Topping, Holiday Sugar Sparkles, Pumpkin Spice Topping, Red & Green Sprinkle Topping, Cinnamon Dolce Sprinkles, Caramel Drizzle, Mocha Drizzle, Spiced Apple Drizzle, Cinnamon Powder, Whipped Cream, Sugar, Sugar in The Raw, Honey, Splenda, Stevia in the Raw, Classic Syrup, Liquid Cane Sugar, Honey Blend, Line the Cup w/ Caramel or Mocha Sauce, Choice of Milk: 2% Milk, Almondmilk, Coconutmilk, Half & Half, Heavy Cream, Nonfat Milk, Oatmilk, Soymilk, Whole Milk, Vanilla Sweet Cream, Add Espresso Shot: Signature Espresso Roast, Blonde Espresso Roast, Decaf Espresso Roast, 1/3 Decaf Espresso Roast, 1/2 Decaf Espresso Roast, 2/3 Decaf Espresso Roast, Affogato-Style Shots, Frappuccino Chips, Blended Prep, Double Blended, Frappuccino Blended Beverages",290,11.0,6.0,0.0,25.0,210,49.0,1.0,41.0,1.0,1,2.95
starbucks,hearty blueberry oatmeal,rolled & steel-cut oatmeal,0,1,Entrees,"Rolled & Steel-Cut Oatmeal, Rolled and Whole Grain Steel Oats, Raisins, Dried Cranberries, Sliced Almonds, Pecans, Walnuts, Brown Sugar, Choice of Topping: Agave Syrup, Brown Sugar, Dried Fruit, Blueberries, Nut Medley, Choice of Sweetener: Sugar, Sugar in the Raw, Honey, Splenda, Stevia in the Raw, Classic Syrup, Liquid Cane Sugar, Honey Blend, Choice of Add Ins: Splash of 2% Milk, Almondmilk, Coconutmilk, Half & Half, Nonfat Milk, Oatmilk, Soymilk, Whole Milk or Vanilla Sweet Cream, Oatmeal & Yogurt",410,12.0,1.5,0.0,0.0,140,67.0,7.0,34.0,8.0,0,3.45
starbucks,bacon & gouda breakfast sandwich,"bacon, gouda & egg sandwich",1,0,Sandwiches,"Bacon, Gouda & Egg Sandwich, Applewood Smoked Bacok, Parmesan Cage Free Egg Frittata, Aged Gouda on Artisan Roll, Choice of Adding Sriracha, Breakfast Sandwiches & Wraps, Hot Breakfast",360,18.0,7.0,0.0,155.0,720,35.0,1.0,2.0,19.0,0,3.75
starbucks,sausage & cheddar breakfast sandwich,"sausage, cheddar & egg sandwich",1,0,Sandwiches,"Sausage, Cheddar & Egg Sandwich, Sausage Patty, Cage Free Eggs, Aged Cheddar, English Muffin, Choice of Adding Sriracha, Breakfast Sandwiches & Wraps, Hot Breakfast",480,29.0,10.0,0.0,165.0,890,34.0,1.0,2.0,18.0,0,3.45
starbucks,spinach & feta breakfast wrap,"spinach, feta & egg white wrap",1,0,Sandwiches,"Spinach, Feta & Egg White Wrap, Cage Free Egg Whites, Spinach, Feta, Sun Dried Tomato Cream Cheese, Whole Wheat Wrap, Choice of Adding Sriracha, Breakfast Sandwiches & Wraps, Hot Breakfast",290,8.0,3.5,0.0,20.0,840,34.0,3.0,5.0,20.0,0,3.75
starbucks,reduced-fat turkey bacon breakfast sandwich,"turkey bacon, cheddar & egg white sandwich",1,0,Sandwiches,"Turkey Bacon, Cheddar & Egg White Sandwich, Cage Free Egg Whites, Reduced Fat White Cheddar, Wheat English Muffin, Choice of Adding Sriracha, Breakfast Sandwiches & Wraps, Hot Breakfast",230,5.0,2.5,0.0,20.0,560,28.0,3.0,2.0,17.0,0,3.75
starbucks,slow-roasted ham & swiss on croissant bun,ham & swiss croissant,1,0,Baked Goods,"Ham & Swiss Croissant, Hickory Smoked Ham, Swiss, Butter Croissant, Croissants, Bakery",320,17.0,9.0,0.5,65.0,490,28.0,1.0,5.0,14.0,0,4.75
starbucks,"double-smoked bacon, cheddar & egg on croissant bun (limited time)","double-smoked bacon, cheddar & egg sandwich",1,0,Sandwiches,"Double-Smoked Bacon, Cheddar & Egg Sandwich, Smoked Bacon, Cage Free Fried Egg, Sharp Cheddar Slice, Croissant Bun, Choice of Adding Sriracha, Breakfast Sandwiches & Wraps, Hot Breakfast",500,27.0,13.0,0.0,225.0,960,43.0,2.0,8.0,21.0,0,4.75
starbucks,protein bistro box,pb & j protein box,1,0,Entrees,"PB & J Protein Box, Natural Peanut Butter, Strawberry Jam, Soft Honey Wheat Bread, String Cheese, Apples, Mini Carrots, Greek Yogurt Ranch Dip, Chocolate Covered Raisins, Protein Boxes, Lunch",520,27.0,8.0,0.0,20.0,630,51.0,6.0,30.0,20.0,0,5.25
starbucks,cheese & fruit bistro box,cheese & fruit protein box,1,0,Entrees,"Cheese & Fruit Protein Box, Brie, Gouda, Aged Cheddar, Olive Oil & Sea Salt Crackers, Apples, Grapes, Protein Boxes, Lunch",470,28.0,16.0,1.0,75.0,770,37.0,3.0,17.0,20.0,0,4.95
starbucks,omega-3 bistro box,cheese trio protein box,1,0,Entrees,"Cheese Trio Protein Box, Brie, Gouda, Aged Sharp Cheddar, Olive Oil & Sea Salt Crackers, Dried Apricots, Cranberries, Protein Boxes, Lunch",520,24.0,14.0,1.0,70.0,710,59.0,5.0,40.0,20.0,0,5.95
starbucks,pb&j on wheat bistro box,cheddar & uncured salami protein box,1,0,Entrees,"Cheddar & Uncured Salami Protein Box, Salami, Aged Sharp and White Cheddar, Olive Oil & Sea Salt Crackers, Dried Cranberries, Almonds, Walnuts, Pepitas, Protein Boxes, Lunch",470,31.0,11.0,0.5,60.0,810,31.0,3.0,14.0,20.0,0,5.25
starbucks,turkey pesto panini,"turkey, provolone & pesto on ciabatta",0,1,Sandwiches,"Turkey, Provolone & Pesto on Ciabatta, Thick Sliced Turkey Breast, Provolone, Dry Roasted Red Peppers, Basil Pesto on Ciabatta Roll, Choice of Adding Sriracha, Warm Sandwiches, Lunch",520,19.0,6.0,0.0,70.0,1190,53.0,3.0,3.0,32.0,0,6.45
starbucks,ham & swiss panini,ham & swiss croissant,1,0,Baked Goods,"Ham & Swiss Croissant, Hickory Smoked Ham, Swiss, Butter Croissant, Croissants, Bakery",320,17.0,9.0,0.5,65.0,490,28.0,1.0,5.0,14.0,0,5.95
starbucks,chicken blt salad deli sandwich,"double-smoked bacon, cheddar & egg sandwich",1,0,Sandwiches,"Double-Smoked Bacon, Cheddar & Egg Sandwich, Smoked Bacon, Cage Free Fried Egg, Sharp Cheddar Slice, Croissant Bun, Choice of Adding Sriracha, Breakfast Sandwiches & Wraps, Hot Breakfast",500,27.0,13.0,0.0,225.0,960,43.0,2.0,8.0,21.0,0,5.95
starbucks,roasted tomato & mozzarella panini,tomato & mozzarella on focaccia,1,0,Sandwiches,"Tomato & Mozzarella on Focaccia, Roasted Tomatoes, Mozzarella, Spinach & Basil Pesto on Toasted Focaccia Bread, Choice of Adding Sriracha, Warm Sandwiches, Lunch",360,12.0,4.5,0.0,20.0,590,47.0,1.0,2.0,15.0,0,5.55
starbucks,old-fashioned grilled cheese,crispy grilled cheese on sourdough,1,0,Sandwiches,"Crispy Grilled Cheese on Sourdough, White Cheddar, Mozzarella, Sourdough, Parmesan Butter Spread, Choice of Adding Sriracha, Warm Sandwiches, Lunch",520,27.0,16.0,1.0,70.0,1040,47.0,4.0,1.0,21.0,0,5.25
starbucks,edamame hummus wrap (limited time),"spinach, feta & egg white wrap",1,0,Sandwiches,"Spinach, Feta & Egg White Wrap, Cage Free Egg Whites, Spinach, Feta, Sun Dried Tomato Cream Cheese, Whole Wheat Wrap, Choice of Adding Sriracha, Breakfast Sandwiches & Wraps, Hot Breakfast",290,8.0,3.5,0.0,20.0,840,34.0,3.0,5.0,20.0,0,5.95
starbucks,thai-style peanut chicken wrap (limited time),"perfect bar, dark chocolate chip peanut butter",0,1,Appetizers & Sides,"Perfect Bar, Dark Chocolate Chip Peanut Butter, Fair Trade Dark Chocolate Chips, Sea Salt, Snack Bars, Snacks & Sweets",320,19.0,3.0,0.0,10.0,110,25.0,3.0,18.0,15.0,0,5.95
starbucks,salted caramel or birthday cake pop,birthday cake pop,1,0,Desserts,"Birthday Cake Pop, Vanilla Cake, Vanilla Buttercream, Pink Chocolaty Icing, White Sprinkles, Cake Pops, Bakery",160,8.0,4.5,0.0,10.0,95,21.0,0.0,16.0,2.0,1,2.725
subway,ultimate steak,steak (no cheese),0,1,Toppings & Ingredients,"Steak (no cheese), Individual Proteins, Amount on 6"" Sub/Salad",110,5.0,2.0,0.0,55.0,450,2.0,0.0,1.0,17.0,0,9.39
subway,meatball marinara,"6"" meatball marinara",1,0,Sandwiches,"6"" Meatball Marinara, 6"" Build Your Own Sandwiches, Sandwiches",410,18.0,7.0,1.0,40.0,1080,48.0,4.0,7.0,20.0,1,5.608
subway,spicy italian,"6"" spicy italian",1,0,Sandwiches,"6"" Spicy Italian, 6"" Build Your Own Sandwiches, Sandwiches",430,24.0,9.0,0.0,60.0,1280,39.0,2.0,4.0,19.0,1,6.748
subway,b.l.t,"6"" b.l.t",0,1,Sandwiches,"6"" B.L.T, 6"" Limited Time Offer/Regional Subs, Sandwiches",330,14.0,5.0,0.0,35.0,700,37.0,1.0,4.0,17.0,0,6.890000000000001
subway,black forest ham,black forest ham,0,1,Toppings & Ingredients,"Black Forest Ham, Individual Proteins, Amount on 6"" Sub/Salad",70,2.0,1.0,0.0,30.0,490,2.0,0.0,1.0,10.0,1,6.420000000000001
subway,chicken caesar melt,"6"" rotisserie-style chicken fresh melt",0,1,Sandwiches,"6"" Rotisserie-Style Chicken Fresh Melt, Bread, Cheese, Select Vegetables, Make any Sandwich into a 6"" Fresh Melt",410,16.0,8.0,0.0,85.0,1340,41.0,4.0,6.0,28.0,0,6.29
subway,cold cut combo,"6"" cold cut combo",1,0,Sandwiches,"6"" Cold Cut Combo, 6"" Build Your Own Sandwiches, Sandwiches",280,10.0,3.0,0.0,45.0,980,38.0,2.0,4.0,17.0,1,4.99
subway,italian b.m.t.,italian b.m.t. salad,1,0,Salads,"Italian B.M.T. Salad, Lettuce, Spinach, Tomatoes, Onions, Green Peppers, Cucumbers and Olives, w/o Dressing unless Noted, Salads",240,15.0,5.0,0.0,50.0,880,12.0,4.0,5.0,14.0,1,8.49
subway,pizza sub melt,"6"" pizza sub",0,1,Sandwiches,"6"" Pizza Sub, 6"" Limited Time Offer/Regional Subs, Sandwiches",420,23.0,10.0,1.0,60.0,1480,41.0,2.0,5.0,18.0,0,6.24
