item,restaurant,price_usd
"
Beans
",Juan Pollo,"Small – 2.75
Medium – 4.50
Large – 6.50
X-Large – 10.99
Quarter-Pan – 20.00
Half-Pan – 35.00"
"
Potato Salad
",Juan Pollo,"Small – 2.75
Medium – 4.50
Large – 6.50
X-Large – 10.99
Quarter-Pan – 20.00
Half-Pan – 35.00"
"
Green Salad
",Juan Pollo,"Small – 2.75
Medium – 4.50
Large – 6.50
X-Large – 10.99
Quarter-Pan – 20.00
Half-Pan – 35.00"
"
1/2 Chicken
",Juan Pollo,6.99
"
1 Chicken
",Juan Pollo,12.99
"
2 Chickens
",Juan Pollo,23.99
"
3 Chickens
",Juan Pollo,33.99
"
Drinks
",Juan Pollo,"Medium – 1.59
Large – 2.25"
"
Beet Salad
",Kabosu,9.00
"
Chicken Salad
",Kabosu,10.00
"
Sashimi Salad
",Kabosu,13.00
"
Albacore Special Sashimi
",Kabosu,13.00
"
Albacore On Endive
",Kabosu,13.00
"
Sashimi Medley With Asian Salsa
",Kabosu,14.00
"
Salmon Sashimi
",Kabosu,14.00
"
Hirame Carpaccio
",Kabosu,14.00
"
Salmon Tower
",Kabosu,13.00
"
Yellowtail Sashimi With Cilantro Jalapeno
",Kabosu,15.00
"
Kanpachi Carpaccio
",Kabosu,17.00
"
Agedashi Tofu
",Kabosu,6.00
"
Shishito Shoyu
",Kabosu,6.00
"
Kino ko Nanban
",Kabosu,7.00
"
Fried Calamari Salad
",Kabosu,9.50
"
Yukari Age
",Kabosu,8.00
"
Kani-Shiitake
",Kabosu,8.50
"
Tara Saikyo-Yaki
",Kabosu,13.00
"
Shrimp & Vegetable Tempura Appetizer
",Kabosu,9.00
"
Nasu Miso
",Kabosu,6.00
"
Fried Green Bean & Okura Shoyu Itame
",Kabosu,7.00
"
Oyster Curry – Yaki
",Kabosu,9.00
"
Ika-Pirikara
",Kabosu,8.00
"
Chilean Seabass Foil-Yaki
",Kabosu,9.50
"
Wafu-Shumai
",Kabosu,8.50
"
Popcorn Shrimp Tempura Appetizer
",Kabosu,9.50
"
Tofu & Wakame (Seaweed) Miso Soup
",Kabosu,2.50
"
Asparagus And Sweet Corn Onion Miso Soup
",Kabosu,4.00
"
Tai (Sea Bream)
",Kabosu,4.80
"
Ten Zaru
",Kabosu,10.50
"
Asari (Manila Clam) Miso Soup
",Kabosu,4.80
"
Zaru Soba
",Kabosu,8.00
"
Tempura Udon
",Kabosu,10.50
"
Sashimi Mori-Awase
",Kabosu,19.00
"
Chirashi
",Kabosu,19.00
"
Chicken Yuan-Yaki
",Kabosu,10.50
"
King Salmon Teriyaki
",Kabosu,12.00
"
Shrimp & Vegetable Tempura
",Kabosu,10.00
"
Sushi Mori-Awase
",Kabosu,19.00
"
Chicken Teriyaki
",Kabosu,10.00
"
Beef (Ribeye) Teriyaki
",Kabosu,11.50
"
King Salmon Yuzu
",Kabosu,12.00
"
Assorted Vegetable Tempura
",Kabosu,9.00
"
Chicken Teriyaki Or Yuan-Yaki & Mix Tempura
",Kabosu,12.95
"
Chicken Teriyaki Or Yuan-Yaki & California Or Spicy Tuna Roll
",Kabosu,12.95
"
Beef (Ribeye) Teriyaki & Albacore Special Sashimi
",Kabosu,13.95
"
Salmon Teriyaki & Mix Tempura
",Kabosu,13.95
"
Salmon Teriyaki & California Or Spicy Tuna Roll
",Kabosu,13.95
"
Chicken Teriyaki Or Yuan-Yaki & Albacore Special Sashimi
",Kabosu,12.95
"
Beef (Ribeye) Teriyaki & California Or Spicy Tuna Roll
",Kabosu,13.95
"
Salmon Teriyaki & Albacore Special Sashimi
",Kabosu,13.95
"
Sashimi Mori-Awase
",Kabosu,23.00
"
Chirashi
",Kabosu,23.00
"
Chicken Yuan-Yaki
",Kabosu,16.00
"
King Salmon Teriyaki
",Kabosu,18.00
"
Black Cod Saikyo-Yaki
",Kabosu,27.00
"
Assorted Vegetable Tempura
",Kabosu,12.00
"
Sushi Mori-Awase
",Kabosu,23.00
"
Chicken Teriyaki
",Kabosu,15.50
"
Beef (US Choice Rib Eye) Teriyaki
",Kabosu,23.00
"
King Salmon Tuzu
",Kabosu,18.00
"
Shrimp & Vegetable Tempura
",Kabosu,16.00
"
Chicken Teriyaki, Mixed Tempura & Albacore Special Sashimi Or Spicy Tuna Roll
",Kabosu,20.95
"
Black Cod Saikyo-Yaki, Mixed Tempura & Albacore Special Sashimi Or Spicy Tuna Roll
",Kabosu,26.95
"
Beef Teriyaki, Mixed Tempura & Albacore Special Sashimi Or Spicy Tuna Roll
",Kabosu,24.95
"
King Salmon Teriyaki, Mixed Tempura & Albacore Special Sashimi Or Spicy Tuna Roll
",Kabosu,23.95
"
Oyster Sampler
",Kabosu,15.05
"
Nama Tako-Shi Carpaccio
",Kabosu,16.05
"
Live Uni
",Kabosu,15.00
"
Live Orange Clam
",Kabosu,12.00
"
Namako – Su
",Kabosu,9.50
"
Kurage-Su
",Kabosu,8.50
"
Oyster Shooter
",Kabosu,8.00
"
Live Baby Abalone
",Kabosu,15.00
"
Ceviche
",Kabosu,12.50
"
Baigan
",Kabosu,11.00
"
Ankimo
",Kabosu,8.50
"
French Fried Gobo
",Kabosu,5.00
"
Fried Brussel Sprouts & Mushroom
",Kabosu,5.50
"
Futami Age
",Kabosu,8.00
"
Pink Scallop Kai-Yaki
",Kabosu,8.50
"
Fried Yellowtail Ribs
",Kabosu,9.00
"
Grilled Salmon Collar
",Kabosu,10.95
"
Grilled Yellowtail Collar
",Kabosu,11.95
"
Edamame With White Truffle Sauce
",Kabosu,5.50
"
Atsu Age Tofu-Kanikinoko An
",Kabosu,8.00
"
Tai Kabuto-In
",Kabosu,8.00
"
Baked Popcorn Shrimp & Scallop With Dynamite Sauce On Papaya Boat
",Kabosu,9.50
"
Iri Ginnan
",Kabosu,9.00
"
Grilled Kanpachi Collar
",Kabosu,11.00
"
Uni Tempura
",Kabosu,12.00
"
Today’s Chef’s Choice (Omakase) Sushi
",Kabosu,55.00
"
Yellowtail Sampler
",Kabosu,9.25
"
Blue Fin Tuna
",Kabosu,9.50
"
Live Santa Barbara Sweet Shrimp
",Kabosu,16.50
"
Kinme
",Kabosu,11.00
"
Seared Jumbo Scallops With Uni
",Kabosu,44.00
"
Aji-Tataki
",Kabosu,8.00
"
Muki – Hotate
",Kabosu,8.00
"
Kanpachi
",Kabosu,7.00
"
Mongo Ika
",Kabosu,7.00
"
Ankimo
",Kabosu,6.50
"
Hirame-Ume Shiso
",Kabosu,6.00
"
Yuzu-Tobiko
",Kabosu,6.00
"
Salmon Battera Konbu
",Kabosu,5.00
"
East Ko-Ika
",Kabosu,4.50
"
Hon-Wasabi
",Kabosu,5.00
"
Aburi Saba
",Kabosu,4.50
"
Salmon Toast
",Kabosu,5.00
"
Tasmanian Ocean Trout
",Kabosu,6.00
"
Tai
",Kabosu,7.00
"
Nama Tako-Ashi
",Kabosu,7.00
"
Kohada
",Kabosu,7.00
"
Namako
",Kabosu,7.50
"
Meji-Maguro
",Kabosu,8.00
"
Aji
",Kabosu,8.00
"
Ni-Anago
",Kabosu,12.00
"
Mirugai
",Kabosu,12.00
"
Big Eye Tuna
",Kabosu,6.00
"
Blue Fin Toro
",Kabosu,18.00
"
Tuna Sampler
",Kabosu,20.50
"
Negi Hama Jalapeno Handroll
",Kabosu,6.50
"
Vegan Roll
",Kabosu,7.80
"
Baked Crab & Salmon Roll
",Kabosu,12.50
"
Negi Toro Jalapeno Hand Roll
",Kabosu,13.00
"
Lemon Roll
",Kabosu,13.50
"
Kaisen Futomaki
",Kabosu,13.50
"
Yuzu Roll
",Kabosu,14.50
"
Baked Lobster Roll
",Kabosu,19.50
"
Yaki-Toro Roll
",Kabosu,19.00
"
Deep Fried Jumbo Soft Shell Crab Roll
",Kabosu,13.95
"
Baked Crab & Spicy Tuna Roll
",Kabosu,13.50
"
Asian Roll
",Kabosu,13.50
"
Chilean Seabass Tempura Green Roll
",Kabosu,13.00
"
Spicy Popper Roll
",Kabosu,12.50
"
Negima
",Kabosu,4.00
"
Asparamaki
",Kabosu,4.00
"
Shiitake Tsukune
",Kabosu,6.50
"
Tsukune
",Kabosu,4.00
"
Tomatomaki
",Kabosu,4.00
"
Seabass
",Kabosu,8.00
2 Pc. Chicken – Combo,KFC,5.99
Popcorn Nuggets – Combo,KFC,5.49
2 Chicken Littles – Combo,KFC,5.29
Go Large Combo,KFC,1.50
"1 Pc. Basket (Chicken Breast, Coleslaw & Biscuit)",KFC,5.49
"2 Pc. Basket (Drumstick & Thigh, Coleslaw & Biscuit)",KFC,5.49
"8 Pc. Meal (8 Pc. Chicken, Large Mashed Potatoes & Gravy, Large Coleslaw & 4 Biscuits)",KFC,21.99
"3 Pc. Basket (3 Tenders,  Coleslaw & Biscuit)",KFC,5.49
24 Pc. Tailgate Meal (24 Tenders),KFC,29.99
Chicken Tenders,KFC,3.99
Chicken Tenders,KFC,6.99
Chicken Tenders,KFC,12.99
Chicken Tenders – Combo,KFC,5.99
Kentucky Fried Wings,KFC,5.00
Kentucky Fried Wings,KFC,9.99
Kentucky Fried Wings,KFC,18.99
Kentucky Fried Wings,KFC,36.99
Popcorn Nuggets,KFC,3.99
8 Pc. Chicken Only,KFC,14.99
12 Pc. Chicken Only,KFC,20.49
16 Pc. Chicken Only,KFC,24.99
"Tenders Meal (12 Pc. Tenders, 2 Large Sides, 4 Biscuits & 6 Sauces)",KFC,19.99
Chicken Sandwich,KFC,1.75
Mashed Potatoes,KFC,1.99
Mashed Potatoes,KFC,3.79
Secret Recipe Fries,KFC,2.49
Secret Recipe Fries,KFC,4.49
Baked Beans,KFC,1.99
Baked Beans,KFC,3.79
Cole Slaw,KFC,1.99
Cole Slaw,KFC,3.79
Sweet Kernel Corn,KFC,1.99
Sweet Kernel Corn,KFC,3.79
Green Beans,KFC,1.99
Green Beans,KFC,3.79
Mac & Cheese,KFC,1.99
Mac & Cheese,KFC,3.79
2 Biscuits,KFC,1.49
Soft Drink,KFC,1.69
Soft Drink,KFC,1.99
Aquafina Water,KFC,1.69
Iced Tea,KFC,2.49
Lemonade,KFC,1.99
Lemonade,KFC,3.49
Strawberry Lemonade,KFC,2.29
Strawberry Lemonade,KFC,3.99
"8 Pc. Chicken, 2 Large Mashed Potatoes, Large Gravy, Large Coleslaw & 4 Biscuits",KFC,20.00
"8 Pieces Extr Crispy Chicken  with 2 Large Mashed Potatoes, Large Gravy, Large Coleslaw & 4 Biscuits",KFC,
"12 Pieces of Extra Crispy Tenders with 2 Large Mashed Potatoes, Large Gravy, Large Coleslaw & 4 Biscuits",KFC,
3 Pc. Chicken Box,KFC,7.99
Crispy Colonel Combo with 2 Sides,KFC,7.99
5 pc. Tenders with 2 Sides,KFC,7.99
Cakes,KFC,3.99
Cookies,KFC,1.29
Cookies,KFC,4.49
KFC Famous Bowl,KFC,6.19
Pot Pie,KFC,6.19
$30 Fill Up,KFC,30
$20 Fill Up,KFC,20
Tenders and Fries Meal,KFC,5.49
$10 Popcorn Nuggets,KFC,10
"
Turkey Bacon Avocado Sandwich
",Kneaders Bakery Cafe,9.29
"
Chicken, Cheese, & Ham Sandwich
",Kneaders Bakery Cafe,9.29
"
French Dip Sandwich
",Kneaders Bakery Cafe,8.29
"
Tuna Melt Sandwich
",Kneaders Bakery Cafe,6.99
"
Tuna Sandwich
",Kneaders Bakery Cafe,6.99
"
Club Sandwich
",Kneaders Bakery Cafe,9.29
"
Turkey Artichoke Panini
",Kneaders Bakery Cafe,9.29
"
Reuben Panini
",Kneaders Bakery Cafe,9.29
"
Turkey Cranberry Sandwich
",Kneaders Bakery Cafe,8.29
"
Chicken Salad Sandwich
",Kneaders Bakery Cafe,8.29
"
Classic Café Sandwich
",Kneaders Bakery Cafe,8.29
"
Ranch Café Sandwich
",Kneaders Bakery Cafe,8.29
"
Ham and Swiss Café Sandwich
",Kneaders Bakery Cafe,8.29
"
Classic Café Sandwich
",Kneaders Bakery Cafe,7.99
"
Ham and Swiss Café Sandwich
",Kneaders Bakery Cafe,7.99
"
Ranch Café Sandwich
",Kneaders Bakery Cafe,7.99
"
Provolone Muenster Cheese Melt Café Sandwich
",Kneaders Bakery Cafe,7.99
"
Turkey Bacon Avocado
",Kneaders Bakery Cafe,9.59
"
Turkey Cranberry Sunflower
",Kneaders Bakery Cafe,9.59
"
Southwest BBQ Chicken
",Kneaders Bakery Cafe,9.59
"
Chicken Raspberry Nut
",Kneaders Bakery Cafe,9.59
"
Green Avocado
",Kneaders Bakery Cafe,Large – 8.59
"
Chicken Ala Mondo
",Kneaders Bakery Cafe,9.59
"
Thai Chicken
",Kneaders Bakery Cafe,9.59
"
For Kids
",Kneaders Bakery Cafe,5.99
"
Croissant Sandwich
",Kneaders Bakery Cafe,5.49
"
Chunky Cinnamon French Toast
",Kneaders Bakery Cafe,5.99
"
Sourdough Pancakes
",Kneaders Bakery Cafe,6.49
"
Pecan Pancakes
",Kneaders Bakery Cafe,6.79
"
American Omelet
",Kneaders Bakery Cafe,5.99
"
Mexican Omelet
",Kneaders Bakery Cafe,5.99
"
Italian Omelet
",Kneaders Bakery Cafe,5.99
"
Greek Omelet
",Kneaders Bakery Cafe,5.99
"
Irish Oatmeal
",Kneaders Bakery Cafe,4.99
"
Smoothie Combo
",Kneaders Bakery Cafe,6.29
"
Kid’s Pancakes
",Kneaders Bakery Cafe,5.99
"
Croissant Sandwich
",Kneaders Bakery Cafe,5.49
"
Chunky Cinnamon French Toast
",Kneaders Bakery Cafe,5.99
"
Sourdough Pancakes
",Kneaders Bakery Cafe,6.49
"
Pecan Pancakes
",Kneaders Bakery Cafe,6.79
"
American Omelet
",Kneaders Bakery Cafe,5.99
"
Mexican Omelet
",Kneaders Bakery Cafe,5.99
"
Italian Omelet
",Kneaders Bakery Cafe,5.99
"
Greek Omelet
",Kneaders Bakery Cafe,5.99
"
Irish Oatmeal
",Kneaders Bakery Cafe,4.99
"
Turkey Bacon Avocado Sandwich
",Kneaders Bakery Cafe,9.29
"
Chicken, Cheese, & Ham Sandwich
",Kneaders Bakery Cafe,9.29
"
French Dip Sandwich
",Kneaders Bakery Cafe,8.29
"
Tuna Melt Sandwich
",Kneaders Bakery Cafe,6.99
"
Tuna Sandwich
",Kneaders Bakery Cafe,6.99
"
Club Sandwich
",Kneaders Bakery Cafe,9.29
"
Turkey Artichoke Panini
",Kneaders Bakery Cafe,9.29
"
Chicken Pesto Panini
",Kneaders Bakery Cafe,9.29
"
Reuben Panini
",Kneaders Bakery Cafe,9.29
"
Turkey Cranberry Sandwich
",Kneaders Bakery Cafe,8.29
"
Chicken Salad Sandwich
",Kneaders Bakery Cafe,8.29
"
Classic Café Sandwich
",Kneaders Bakery Cafe,8.29
"
Ranch Café Sandwich
",Kneaders Bakery Cafe,8.29
"
Ham and Swiss Café Sandwich
",Kneaders Bakery Cafe,8.29
"
Classic Café Sandwich
",Kneaders Bakery Cafe,7.99
"
Ranch Café Sandwich
",Kneaders Bakery Cafe,7.99
"
Ham and Swiss Café Sandwich
",Kneaders Bakery Cafe,7.99
"
Provolone Muenster Cheese Melt Café Sandwich
",Kneaders Bakery Cafe,7.99
"
Turkey Bacon Avocado
",Kneaders Bakery Cafe,9.59
"
Turkey Cranberry Sunflower
",Kneaders Bakery Cafe,9.59
"
Southwest BBQ Chicken
",Kneaders Bakery Cafe,9.59
"
Chicken Raspberry Nut
",Kneaders Bakery Cafe,9.59
"
Green Avocado
",Kneaders Bakery Cafe,Large – 9.59
"
Chicken Ala Mondo
",Kneaders Bakery Cafe,9.59
"
Thai Chicken
",Kneaders Bakery Cafe,9.59
"
Soup With Bread
",Kneaders Bakery Cafe,5.99
"
Deli Salad With Bread
",Kneaders Bakery Cafe,5.99
"
Deli Salad 
",Kneaders Bakery Cafe,Quart – 15.49
"
Soup
",Kneaders Bakery Cafe,Quart – 15.49
"
Chips
",Kneaders Bakery Cafe,0.99
"
Vanilla Greek
",Kneaders Bakery Cafe,3.99
"
Cinnamon Roll
",Kneaders Bakery Cafe,2.99
"
Butter Croissant
",Kneaders Bakery Cafe,2.99
"
Chocolate Croissant
",Kneaders Bakery Cafe,2.99
"
Chocolate Zucchini Muffin Top
",Kneaders Bakery Cafe,2.99
"
Eclair
",Kneaders Bakery Cafe,2.99
"
Fruit Tart
",Kneaders Bakery Cafe,3.49
"
Key Lime Tart
",Kneaders Bakery Cafe,2.99
"
Chocolate Mousse Dome
",Kneaders Bakery Cafe,3.99
"
Hot Raspberry Bread Pudding
",Kneaders Bakery Cafe,3.99
"
Hot Apple Cinnamon Bread Pudding
",Kneaders Bakery Cafe,3.99
"
Caramel Apple
",Kneaders Bakery Cafe,3.99
"
Petite Carrot Cake
",Kneaders Bakery Cafe,3.99
"
Petite Pumpkin Chocolate Chip Cake
",Kneaders Bakery Cafe,3.99
"
Slice of Raspberry Cream Cheese Pie
",Kneaders Bakery Cafe,2.99
"
Slice of Nana’s Pumpkin Pie
",Kneaders Bakery Cafe,2.99
"
Slice of Cherry Lattice Pie
",Kneaders Bakery Cafe,2.99
"
Slice of Rustic Apple Pie
",Kneaders Bakery Cafe,2.99
"
Slice of Coconut Cream Pie
",Kneaders Bakery Cafe,2.99
"
Slice of Pecan Pie
",Kneaders Bakery Cafe,2.99
"
Slice of Salted Caramel Cheesecake
",Kneaders Bakery Cafe,3.99
"
Slice of Pumpkin Cheesecake
",Kneaders Bakery Cafe,3.99
"
Ginger Mummy
",Kneaders Bakery Cafe,2.99
"
Pumpkin Chocolate Chip Cookie
",Kneaders Bakery Cafe,1.79
"
Chocolate Chunk Cookie
",Kneaders Bakery Cafe,1.79
"
Cinnamon Oatmeal Raisin Cookie
",Kneaders Bakery Cafe,1.79
"
Peanut Butter Cookie
",Kneaders Bakery Cafe,1.79
"
Sugar Cookie
",Kneaders Bakery Cafe,"Large – 1.79
Dozen – 17.88"
"
Kids Sugar Cookie
",Kneaders Bakery Cafe,"0.99
Dozen – 11.88"
"
Double Fudge Brownie
",Kneaders Bakery Cafe,1.79
"
Raspberry Oat Bar
",Kneaders Bakery Cafe,1.59
"
Mint Brownie
",Kneaders Bakery Cafe,1.59
"
French Country Sourdough
",Kneaders Bakery Cafe,4.29
"
Asiago Cheese
",Kneaders Bakery Cafe,5.39
"
Hazelnut 12 Grain
",Kneaders Bakery Cafe,5.59
"
Rosemary Focaccia
",Kneaders Bakery Cafe,3.29
"
Baguette
",Kneaders Bakery Cafe,1.99
"
Chunky Cinnamon Bread
",Kneaders Bakery Cafe,4.99
"
Honey Wheat
",Kneaders Bakery Cafe,1.99
"
Cranberry Orange Sweet Bread
",Kneaders Bakery Cafe,4.59
"
Triple Chocolate Sweet Bread
",Kneaders Bakery Cafe,4.59
"
Pumpkin Sweet Bread
",Kneaders Bakery Cafe,4.59
"
Slice of Bread
",Kneaders Bakery Cafe,0.99
"
French Country Soup Bun
",Kneaders Bakery Cafe,1.49
"
Soft Rolls
",Kneaders Bakery Cafe,4.99
"
Fountain Drink
",Kneaders Bakery Cafe,"22 Oz – 2.39
32 Oz – 2.59"
"
Fresh Orange Juice
",Kneaders Bakery Cafe,2.39
"
Fresh Lemonade
",Kneaders Bakery Cafe,2.39
"
Bottled Water
",Kneaders Bakery Cafe,1.99
"
Milk
",Kneaders Bakery Cafe,1.49
"
Frozen Chai
",Kneaders Bakery Cafe,4.49
"
Iced Tea
",Kneaders Bakery Cafe,"22 Oz – 2.39
32 Oz – 2.59"
"
Coffee
",Kneaders Bakery Cafe,2.49
"
Tea
",Kneaders Bakery Cafe,1.89
"
Strawberry Tsunami Smoothie
",Kneaders Bakery Cafe,4.49
"
Planet Peaches Smoothie
",Kneaders Bakery Cafe,4.49
"
Mango Tango Smoothie
",Kneaders Bakery Cafe,4.49
"
Pink Piña Colada Smoothie
",Kneaders Bakery Cafe,4.49
"
Goin’ Guava Smoothie
",Kneaders Bakery Cafe,4.49
"
Blueberry #5 Smoothie
",Kneaders Bakery Cafe,4.49
"
Razzleberry Smoothie
",Kneaders Bakery Cafe,4.49
"
Mornin’ Sunshine Smoothie
",Kneaders Bakery Cafe,4.49
"
No Dairy Berry Smoothie
",Kneaders Bakery Cafe,4.49
Macadamia Nut Chicken,Kona Grill,17.81
Sweet-Chili Glazed Salmon,Kona Grill,24.97
Kona BBQ Ribs,Kona Grill,21.08
Pan-Seared Tuna,Kona Grill,26.14
Big Island Ribeye,Kona Grill,28.00
Miso-Sake Sea Bass,Kona Grill,29.78
Kona Filet,Kona Grill,29.90
Jambalaya,Kona Grill,19.13
Kona Stir-Fry,Kona Grill,18.81
Lemongrass Crusted Snapper,Kona Grill,27.09
Pad Thai Noodles,Kona Grill,19.02
Cilantro-Lime Grilled Chicken,Kona Grill,16.29
Kona Stir Fry,Kona Grill,16.80
Lemon-Garlic Shrimp Penne,Kona Grill,20.70
Cilantro Lime Grilled Chicken,Kona Grill,16.00
Lemon Garlic Shrimp Penne,Kona Grill,18.86
Basil Pesto Linguine,Kona Grill,18.14
Spicy Shrimp Tempura,Kona Grill,14.07
Chicken & Shrimp Lettuce Wraps,Kona Grill,13.50
Chicken and Shrimp Lettuce Wraps,Kona Grill,12.80
Edamame,Kona Grill,6.93
Kona Calamari,Kona Grill,13.99
Avocado Egg Rolls,Kona Grill,13.45
Chicken Satay,Kona Grill,13.02
Potstickers,Kona Grill,13.02
Traditional Edamame,Kona Grill,6.86
Ahi Wonton Crisps,Kona Grill,13.12
Angry Edamame,Kona Grill,7.86
Avocado Chicken Club,Kona Grill,16.06
Kona Club,Kona Grill,15.17
Cuban Sandwich,Kona Grill,14.65
Pulled Pork Sliders,Kona Grill,14.00
Cheeseburger Sliders,Kona Grill,15.07
Kg Cheeseburger,Kona Grill,17.63
Kona Club Sandwich,Kona Grill,14.92
Kg Cheese Burger,Kona Grill,14.79
Spicy Garlic Chicken Sandwich,Kona Grill,16.00
Pepperoni,Kona Grill,16.30
Margherita,Kona Grill,15.40
BBQ Chicken,Kona Grill,16.41
Veggie Pesto,Kona Grill,14.57
Tomato Basil Bisque,Kona Grill,7.14
Oriental,Kona Grill,8.15
House,Kona Grill,7.00
House Salad,Kona Grill,7.07
Sushi Sampler,Kona Grill,14.29
Sushi Sampler Salad,Kona Grill,14.08
Parmesan Caesar,Kona Grill,7.81
Parmesan Caesar Salad,Kona Grill,8.07
Kona Chopped,Kona Grill,16.08
Grilled Salmon and Herb,Kona Grill,16.75
Firecracker Sashimi,Kona Grill,12.82
Shrimp Tempura Naruto,Kona Grill,13.18
Salmon & Tuna Naruto,Kona Grill,14.79
Salmon and Tuna Naruto,Kona Grill,14.70
Tuna Tower,Kona Grill,16.09
Albacore Tataki,Kona Grill,14.00
Jalapeno Yellowtail Sashimi,Kona Grill,14.09
Sushi & Sashimi Combo,Kona Grill,27.57
Sushi and Sashimi Combo,Kona Grill,26.94
Assorted Sushi,Kona Grill,25.09
Miso Soup,Kona Grill,7.06
Oriental Salad,Kona Grill,8.41
Kona Chopped Salad,Kona Grill,16.53
Grilled Salmon & Herb,Kona Grill,17.67
Cucumber Salad,Kona Grill,5.70
Seaweed Salad,Kona Grill,7.71
Shrimp Poke,Kona Grill,15.37
Original Poke,Kona Grill,15.35
Yellowtail Poke,Kona Grill,16.00
Hawaiian Tuna Poke,Kona Grill,16.00
Shrimp Sushi,Kona Grill,7.17
Shrimp,Kona Grill,7.89
Salmon Sushi,Kona Grill,7.17
Salmon,Kona Grill,8.86
Eel,Kona Grill,8.35
Smoked Salmon,Kona Grill,8.35
Tuna,Kona Grill,8.65
Yellowtail,Kona Grill,8.65
Smelt Roe,Kona Grill,6.70
Albacore Sushi,Kona Grill,8.00
Albacore,Kona Grill,7.89
Hawaiian Tuna Crunch Roll,Kona Grill,15.98
Sunshine Roll,Kona Grill,15.19
Voodoo Roll,Kona Grill,14.98
Caterpillar Roll,Kona Grill,15.70
Checkerboard Roll,Kona Grill,16.08
Peppered Tuna Tataki Roll,Kona Grill,16.07
Picasso Roll,Kona Grill,16.71
Rainbow Roll,Kona Grill,15.50
Shrimp & Lobster Roll,Kona Grill,16.63
Wave Roll,Kona Grill,11.30
Shrimp and Lobster Roll,Kona Grill,15.81
Bama Roll,Kona Grill,15.24
Spider Roll,Kona Grill,15.73
Las Vegas Roll,Kona Grill,13.98
Yamada Roll,Kona Grill,13.09
Coconut Shrimp Roll,Kona Grill,12.71
California Roll,Kona Grill,9.07
Crab Crunch Roll,Kona Grill,10.70
Crunchy Spicy Tuna Roll,Kona Grill,12.00
Fiery Shrimp Roll,Kona Grill,9.09
Philadelphia Roll,Kona Grill,9.40
Spicy Tuna Roll,Kona Grill,10.40
Spicy Yellowtail Roll,Kona Grill,9.08
Vegetarian Roll,Kona Grill,9.70
Shrimp Tempura Roll,Kona Grill,10.40
Soft Shell Crab Roll,Kona Grill,13.04
Shrimp Sashimi,Kona Grill,13.58
Carrot Cake,Kona Grill,10.63
Original Butter Cake,Kona Grill,8.92
Triple Stack Brownie,Kona Grill,9.71
Triple-Stack Brownie,Kona Grill,9.63
Peanut Butter Torte,Kona Grill,9.91
Iced Tea,Kona Grill,3.50
Hot Tea,Kona Grill,3.50
Soda,Kona Grill,3.50
Red Bull,Kona Grill,5.00
Coffee,Kona Grill,3.50
Espresso,Kona Grill,3.60
Cappuccino,Kona Grill,4.20
Acqua Panna,Kona Grill,4.66
San Pellegrino,Kona Grill,4.66
Kid’s Sundae,Kona Grill,3.00
Cup,Kona Ice,3.00
Cup,Kona Ice,4.00
Cup,Kona Ice,5.00
Color Changing Cup,Kona Ice,5.00
Birthday Package,Kona Ice,110.00
Each Cup Over 24,Kona Ice,2.50
"
Sashimi
",Kotobuki,13.95
"
Tuna Tataki
",Kotobuki,15.95
"
Spicy Tuna Appetizer
",Kotobuki,15.95
"
Spicy Salmon Appetizer
",Kotobuki,15.95
"
Yamakake
",Kotobuki,10.50
"
Ika-Uni-Ae
",Kotobuki,13.95
"
Spicy Squid & Caviar
",Kotobuki,13.95
"
Monk Fish Liver Pate
",Kotobuki,8.50
"
Marinated Jellyfish
",Kotobuki,7.50
"
Octopus Baked in A Shell
",Kotobuki,8.50
"
Tako-Su
",Kotobuki,9.95
"
Iidako
",Kotobuki,6.95
"
Marinated Sea Cucumber
",Kotobuki,7.95
"
Suno-Mono
",Kotobuki,8.95
"
Oshinko
",Kotobuki,6.95
"
Spicy Tuna Appetizer
",Kotobuki,15.95
"
Hamachi Kama
",Kotobuki,14.95
"
Spanish Mackerel Tataki
",Kotobuki,15.95
"
Gyoza Dumpling
",Kotobuki,7.50
"
Fried Oyster
",Kotobuki,9.95
"
Vegetable Gyoza
",Kotobuki,7.00
"
Asari-Sake
",Kotobuki,8.50
"
Shumai
",Kotobuki,6.50
"
Yaki Ika
",Kotobuki,8.50
"
Beef Tataki
",Kotobuki,15.95
"
Chicken String Beans
",Kotobuki,7.95
"
Negimaki
",Kotobuki,10.95
"
Hiya-Yakko
",Kotobuki,6.50
"
Yakitori
",Kotobuki,7.50
"
Yu-Tofu
",Kotobuki,7.50
"
Tatsuta Age
",Kotobuki,6.95
"
Age Tofu
",Kotobuki,6.50
"
Kamo
",Kotobuki,8.95
"
Tofu Teriyaki
",Kotobuki,6.50
"
Yanagawa Nabe
",Kotobuki,12.95
"
Edamame
",Kotobuki,5.50
"
Soft-Shell Crab
",Kotobuki,10.95
"
Age-Nasu
",Kotobuki,6.50
"
Miso Soup
",Kotobuki,3.00
"
Gyoza Soup
",Kotobuki,5.50
"
Miso Nameko Soup
",Kotobuki,5.00
"
Clear Soup
",Kotobuki,5.00
"
Miso Asari Soup
",Kotobuki,4.50
"
Dobin Mushi
",Kotobuki,7.00
"
Fresh Garden Salad
",Kotobuki,5.00
"
Asparagus Salad
",Kotobuki,7.95
"
Avocado Salad
",Kotobuki,7.00
